product_sku;title;content;rating;date
400817;Pop toobs (sound tubes) are terrific;These are terrific, for sound exploration and discovering the physics of long=lower, short=higher, and for creative exploration, connecting them and making them into hats, belts, jump ropes....A person working with women recovering from abuse wanted to get some to help her clients express frustration. And--bottom line--they are really fun!;5;9/16/2011 10:00
400817;quick at excellent price;I buy Pop Toobs regularly from West Music. It is a well-designed product. When bought in quantities of 24 or more the price is the best that I have been able to find anywhere. Delivery is always prompt. All kids like these. I buy them for my son with developmental delays because he loves to play with them, especially loves the texture and sound of rubbing the ridges.;5;9/26/2011 10:00
400817;Awesome sound tubes!;My preschool music children love these. My only issue with these is that the tube doesn't fold back in some places correctly after repeated use. They're still pretty durable. It's cool how they connect too!;5;6/17/2012 10:00
400817;Easily Breakable;The preschool children love to play with the slinky pop tubes.  But they have a very short life span.  They break in pieces and can even prove to be choke hazards.  I throw them away as soon as they crack and separate in pieces.;5;6/4/2012 10:00
400817;Perfect order;Items cane exactly as described in a timely fashion!;5;1/22/2013 10:00
400837;Blue recorder;The kids were very excited to get their new recorders in beautiful colors!;4;2/26/2012 10:00
400837;Harmony Recorders;"I used these this past year for my 3rd grade music class. I bought them because they were easy on our budget. I was really impressed with the sturdy case, but the instrument itself breaks pretty easily. In our first semester, I had about 20 kids bring me a recorder that was in pieces. Tone wise they can be a little ""breathy,"" as condensation builds up in the mouthpiece after just a few minutes of playing.";4;10/6/2011 10:00
400838;Great recorder for the price;I have used these recorders for several years.  Students love receiving the great colors.  The instrument sounds decent and the case is great for protection.  Great for an affordable price!;4;8/12/2019 13:05
400839;AMAZING;This was amazing and it sounded like angles so smooth I really recommend this😍😍😍!!!!!!!!!!!;5;11/4/2018 9:55
400839;Recorders break easily;I purchased about 200 of these Harmony recorders in various colors for my students 3 years ago. I liked that there were so many color options and that a zippered case and cleaning rod were included, but I had about 20 recorders that needed to be replaced because the top joint would crack and break, the center of the mouthpiece in the whistle blocks were constantly giving students trouble by falling out. I was very disappointed in the product overall. I was told that they were comparable to the Yamaha Translucent recorders before I ordered them and I did not find that to be true. Students also had much more difficulty getting a good sound without squeaks using the Harmony recorders. I have been ordering Yamaha and Angel recorders for my students since then and rarely have the same problems I did with the Harmony brand.;2;1/7/2020 10:31
400839;Harmony Traditional Style Green Translucent 2-Piece Soprano Recorder;My son accidentally broke his recorder that he just received from his music teacher. I placed the order and within a few days and it was well packaged. Thank you West Music! Now my son is a happy camper again.;5;3/11/2012 10:00
400839;Green recorder;The kids were very excited to get their new recorders in beautiful colors!;5;2/27/2012 10:00
400988;Perfect;I played as a kid and decided to start again,  book is easy to follow recorder sounds perfect;5;7/21/2020 0:28
401172;Great recorder for my students;I really like these recorders, especially because they are one piece recorders. I've tried 3 piece recorders in the past but they would not stay together once they came apart (joints would not be tight). Pitch is pretty good but remember there are plastic recorders and they are good for teaching the students fingering and blowing techniques.  One question...why include a cleaning rod? Every time we tried it in the past the cloth got stuck inside and since the recorder doesn't come apart it was nearly impossible to remove the cloth and rod.;5;3/15/2013 10:00
401172;H100 1-Piece Soprano Recorder;Great product at a very reasonable price. Definitely would order again.;5;10/18/2012 10:00
401172;Great Purchase;Fast delivery and good value for the money.;5;8/14/2012 10:00
401172;Great buy!;This is the second year I have purchased these recorders for my general music classes. They sound good, are durable, and you can't beat the price. I like that they are in one piece so I don't have to deal with the kids taking them apart in class. I recycle the fingering chart that comes with it and use the simpler one in the Recorder Karate book. The cleaning rods are too big, so I use them for mini-drumsticks instead. I have the kids blow air through the thumb hole to remove moisture build-up while they are playing, and the recorders can be washed, so the rod isn't really necessary in my opinion. Overall, I am very pleased with this product.;5;5/30/2013 10:00
401172;Pleased;Very pleased with the quality of these recorders. Better than I expected. They look like they cost much more than their cost. I ordered 10 as Christmas Presents for grand-children and they were a big hit.;5;2/14/2013 10:00
401172;Harmony Recorders;Perfect for my 3rd and 4th grade music students. I also buy the neck straps.;5;9/24/2012 10:00
